soldier_acft_id,test_date,uic,mos,sex,rank,rank_category,pay_grade,age_at_test,test_type,profile,raw_plank,raw_strength_deadlift,raw_standing_power_throw,raw_hand_release_push_up,raw_sprint_drag_carry,raw_2mi_run,raw_alt_aerobic,plank_score,strength_deadlift_score,alt_aerobic_event,standing_power_throw_score,hand_release_push_up_score,sprint_drag_carry_score,2mi_run_score,alt_aerobic_score,total_score,test_status,deadlift_not_attempted,plank_not_attempted,power_throw_not_attempted,pushup_not_attempted,sprint_not_attempted
EA19F5C0-08E6-4A8C-BDC8-4ECFAC4A97CB,4/25/2023,W00112,35N,F,SGT,NCO,E5,26,RECORD,none,215,180,4.1,36,'02:56','18:31',,100,91,,60,93,64,83,,491,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
A86CFA71-C57E-4DCE-8F43-A0C5380D32CA,9/13/2023,W00131,25B,M,SPC,Enlisted,E4,29,RECORD,none,96,220,7.9,26,'2:03','21:28',,65,75,,64,71,72,60,,407,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
3C10B755-7CE2-4ED5-8B7A-50BBC5F1901C,12/13/2023,W00101,42A,M,SPC,Enlisted,E4,27,RECORD,none,107,340,14.3,44,'01:30','19:41',,68,100,,100,88,100,65,,521,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
B32CDAEE-5A70-46B9-B5EA-1540C986B174,4/25/2023,W00133,35S,F,SPC,Enlisted,E4,20,RECORD,none,141,220,6.2,20,'02:25','21:30',,75,100,,86,72,82,65,,480,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
7E98BA9E-FF47-41E1-A4F5-4D3B7A3AEB60,11/14/2023,W00111,42A,M,SPC,Enlisted,E4,22,RECORD,none,92,200,6.8,20,'02:01','23:15',,62,71,,60,66,73,22,,354,FAIL,FALSE,FALSE,FALSE,FALSE,FALSE
8075785F-B578-4F96-B4BA-7129FCC22035,3/31/2023,W00122,35Z,M,MSG,NCO,E8,32,RECORD,none,165,340,13.2,41,'01:45','16:03',,87,100,,100,87,92,89,,555,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
024C0E7E-3116-4B8E-9111-0C08B7423C3B,5/10/2023,W00115,35A,M,CPT,Officer,O3,27,RECORD,none,211,340,12,62,'01:24','13:09',,100,100,,95,100,100,100,,595,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
E27F4DA9-A0D1-44BB-A6F3-059C838ABFE4,10/25/2023,W00122,35N,M,SSG,NCO,E6,31,RECORD,none,164,300,10.9,34,'01:40','16:03',,85,89,,88,79,94,88,,523,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
E7A395D0-F305-49DA-B783-889B6488E0F4,11/18/2023,W00101,352N,M,WO1,Warrant,W1,35,RECORD,none,180,300,9.4,31,'01:48','14:05',,92,90,,76,77,90,99,,524,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
D312139E-DEB3-42DE-A2F6-90FB6F4A7809,7/15/2023,W00122,35F,M,SGT,NCO,E5,25,RECORD,none,230,260,10.4,45,'01:54','15:32',,100,84,,87,89,79,91,,530,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
41EFA35E-D174-48B1-9304-627BA57C7308,4/8/2023,W00113,35P,M,SPC,Enlisted,E4,23,RECORD,none,100,140,8.1,34,'02:11','21:11',,64,60,,66,79,66,61,,396,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
DF82F48C-A1D9-4EFE-804E-99017EE44A97,4/7/2023,W00101,42A,F,SPC,Enlisted,E4,21,RECORD,none,170,140,5.1,36,'02:33','18:55',,84,71,,69,90,76,82,,472,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
A92E6CE6-2A57-4F2D-A556-53D46F663D3A,5/8/2023,W00113,35P,M,SPC,Enlisted,E4,20,DIAGNOSTIC,none,153,260,7.4,33,'02:04','21:30',,79,84,,64,76,69,60,,432,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
3C0488B0-7FB3-4AF1-9F7A-51EA0660FBD8,1/23/2023,W00114,35P,M,SPC,Enlisted,E4,32,RECORD,none,105,240,7.8,24,'02:07','19:23',,69,81,,63,72,72,67,,424,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
30C32564-1A90-4C28-A183-CE4289EEC608,10/1/2022,W00111,35Z,M,CSM,NCO,E9,43,RECORD,Permanent Profile,120,230,9.2,30,,,'23:30',75,85,12 KM Bike,80,82,60,0,60,442,PASS,FALSE,FALSE,FALSE,FALSE,TRUE
E609D9AE-B7E3-45E6-8E94-F3B545ACCA11,6/7/2022,W00115,35A,M,CPT,Officer,O3,32,RECORD,none,91,180,7.5,26,'02:33','17:58',,65,70,,62,73,60,75,,405,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
8DDB32DC-12F1-40C8-8F0E-F09205E48B26,10/3/2022,W00133,35S,F,SGT,NCO,E5,26,RECORD,none,153,140,5.4,26,'02:30','18:07',,81,71,,72,84,79,86,,473,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
280994B5-C1C5-4823-90E5-B458A84EB591,9/28/2022,W00115,35A,M,CPT,Officer,O3,26,DIAGNOSTIC,none,215,340,11.8,63,'01:25','12:40',,100,100,,95,100,100,100,,595,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
49F6DDDD-7A70-474E-BA2B-E054C0D71FD7,10/8/2022,W00101,35P,M,SFC,NCO,E7,36,DIAGNOSTIC,none,181,250,8,38,'02:07','19:37',,92,83,,64,84,72,66,,461,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
21A74010-B2AC-4CBE-BE29-109A5B91E771,10/25/2022,W00114,35P,F,SSG,NCO,E6,28,DIAGNOSTIC,none,121,180,5.7,25,'2:28','20:24',,72,91,,76,86,81,70,,476,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
4327ED0F-2ECE-4B17-B513-3076F207B19E,4/25/2022,W00131,35N,M,SGT,NCO,E5,20,DIAGNOSTIC,none,65,240,8.3,32,'1:55','15:57',,10,82,,71,75,78,87,,403,FAIL,FALSE,FALSE,FALSE,FALSE,FALSE
D410741B-3C2F-49A8-A956-2DB8836A3838,4/21/2022,W00112,35N,M,SGT,NCO,E5,31,DIAGNOSTIC,none,88,180,8.7,15,'1:57','20:45',,62,69,,69,63,78,62,,403,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
05505B86-90BA-40A9-880B-B66735FCD773,7/27/2022,W00112,35N,M,SGT,NCO,E5,21,DIAGNOSTIC,none,91,160,8.2,10,'2:21','19:56',,60,64,,70,60,61,64,,379,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
DA8CCA6C-1288-424E-8043-7ADDC312D464,9/13/2022,W00112,26B   ,M,MAJ,Officer,O4,47,DIAGNOSTIC,Permanent Profile,108,180,8.1,,'01:57',,'31:43',71,81,5 KM Row,72,60,94,0,60,438,PASS,FALSE,FALSE,FALSE,TRUE,FALSE
E904D5E5-3FD9-48EC-934B-02DC0A85E959,10/3/2022,W00131,35A,M,MAJ,Officer,O4,41,RECORD,none,90,200,9.3,20,'02:02','15:04',,66,76,,77,70,80,96,,465,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
B1E63A04-87A6-4A61-BC40-0DB8BEB2EE64,6/23/2022,W00114,35P,M,SFC,NCO,E7,37,DIAGNOSTIC,none,127,280,11.4,43,'1:41','15:30',,77,91,,94,91,97,94,,544,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
F4BF933B-D705-4EC2-A0E6-494F558D1C31,9/29/2022,W00132,35A,M,CPT,Officer,O3,26,DIAGNOSTIC,none,124,310,12.8,46,'01:30','17:05',,72,90,,98,90,100,80,,530,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
BF4DC47A-830F-485B-A7F1-85F3276C804D,11/15/2022,W00122,35N,M,SSG,NCO,E6,29,RECORD,none,107,220,10.6,25,'02:11','17:40',,68,75,,86,70,67,77,,443,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
153D2428-2EBF-4103-81D8-67073A35D86E,6/2/2022,W00133,35S,M,SGT,NCO,E5,21,DIAGNOSTIC,none,106,340,13.2,39,'01:26','15:56',,65,100,,100,83,100,87,,535,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
51F77284-2BC2-45D0-9E2C-C4992F91C569,5/28/2022,W00145,35N,M,SPC,Enlisted,E4,27,DIAGNOSTIC,none,123,240,8.2,20,'2:06','16:42',,73,79,,65,66,70,83,,436,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
7F3F90C0-101D-40C4-9BC7-9DD2505C1B15,6/8/2022,W00122,35S,M,SGT,NCO,E5,23,DIAGNOSTIC,none,109,230,9.9,40,'01:44','13:48',,67,77,,82,84,89,99,,498,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
AE8E9585-652A-4982-8BA4-60E4FC16C124,6/21/2022,W00101,35P,F,SPC,Enlisted,E4,26,DIAGNOSTIC,none,90,120,4,10,'02:46','20:35',,61,60,,60,60,68,69,,378,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
C27F92F8-F5A5-4F77-80C8-5BA85825903F,6/14/2022,W00114,35N,M,SPC,Enlisted,E4,19,DIAGNOSTIC,none,156,240,8.8,40,'1:52','17:12',,80,82,,75,84,81,78,,480,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
2C32FF30-5EE1-43D4-B4C4-87D7E1688D64,10/2/2022,W00101,35Z,F,MSG,NCO,E8,37,RECORD,none,106,140,6,16,'02:27','17:33',,71,71,,84,80,88,92,,486,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
5E318122-E14E-4E0D-A9A7-96980B287780,10/3/2022,W00111,35A,M,LTC,Officer,O5,37,RECORD,none,120,220,11.4,40,'02:11','16:40',,75,81,,94,88,72,86,,496,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
F6FDEE5A-7FEF-412C-8C9C-B6450DF0EB6E,9/27/2022,W00129,25S,M,SSG,NCO,E6,36,DIAGNOSTIC,none,84,180,10,20,'02:20','20:42',,62,70,,82,68,64,62,,408,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
0BEDDA7B-782A-40BA-90FC-106572A580A7,9/5/2022,W00122,35N,M,SPC,Enlisted,E4,22,DIAGNOSTIC,none,62,140,5.1,20,'2:58','21:10',,14,60,,18,66,33,61,,252,FAIL,FALSE,FALSE,FALSE,FALSE,FALSE
A447D74A-AB46-44F3-ABC5-BE6453C1FDA8,6/15/2022,W00113,35S,M,SGT,NCO,E5,20,DIAGNOSTIC,none,120,200,5.9,35,'01:56','22:41',,69,72,,57,78,77,39,,392,FAIL,FALSE,FALSE,FALSE,FALSE,FALSE
E2D2361E-EC64-421A-9437-01D3C52883E0,5/20/2022,W00114,35P,M,SFC,NCO,E7,35,DIAGNOSTIC,none,97,290,10.5,20,'01:47','16:02',,66,89,,87,68,90,89,,489,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
DCA7886D-043F-46DF-9571-370BD61EB35C,9/12/2022,W00112,26B   ,M,CPT,Officer,O3,37,DIAGNOSTIC,none,75,140,8.5,0,'2:00','19:43',,61,60,,69,0,82,66,,338,FAIL,FALSE,FALSE,FALSE,FALSE,FALSE
3BC32379-986A-4B1F-9953-D5E36CA4FFFA,5/18/2022,W00113,35P,M,SGT,NCO,E5,45,DIAGNOSTIC,none,97,140,9.1,30,'02:31','17:58',,68,60,,79,82,64,79,,432,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
82A8981A-1CD3-4281-B689-CFE919492D78,4/18/2022,W00113,35P,M,SSG,NCO,E6,28,DIAGNOSTIC,none,102,260,10.3,35,'1:59','17:25',,66,84,,83,80,76,78,,467,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
BB354858-6581-4566-9299-79FC21F4F564,10/21/2022,W00113,35N,F,SSG,NCO,E6,33,RECORD,none,101,150,6.1,26,'02:38','21:42',,68,79,,82,88,76,64,,457,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
FB8FC72D-F18F-416E-BDF3-8C5DF97482B7,5/17/2022,W00113,35N,M,CPL,NCO,E4,22,DIAGNOSTIC,none,151,240,7.5,40,'01:48','19:19',,80,79,,63,84,85,67,,458,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
5592B608-EFE8-41D8-B542-3B04E036C514,4/26/2022,W00131,35N,M,SGT,NCO,E5,23,DIAGNOSTIC,none,123,250,8.6,42,'01:48','17:18',,71,81,,70,86,85,79,,472,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
FA706884-03E6-4C0C-99F5-7B643B9BB4EE,5/18/2022,W00114,35P,F,SPC,Enlisted,E4,21,DIAGNOSTIC,none,220,140,4.5,23,'03:16','23:32',,100,71,,61,76,59,54,,421,FAIL,FALSE,FALSE,FALSE,FALSE,FALSE
BF3B5865-632D-46B5-9E1C-C296FE6153A2,9/21/2022,W00132,35S,M,SGT,NCO,E5,21,DIAGNOSTIC,none,90,240,7.6,30,'02:16','21:42',,60,82,,65,72,62,60,,401,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
B67200F8-0015-4924-9255-3F0C2A188998,4/22/2022,W00111,35A,M,CPT,Officer,O3,25,DIAGNOSTIC,none,150,240,10,40,'01:30','18:00',,80,79,,83,84,100,74,,500,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
6EE8BE74-AC45-4ACB-BB8A-97B305C46602,10/1/2022,W00111,35N,F,SSG,NCO,E6,21,RECORD,none,121,120,6.3,20,'02:14','18:23',,69,60,,87,72,91,86,,465,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
8A46CF17-D4D7-4DE1-8590-AC454E5A8E42,12/13/2022,W00122,35N,M,SGT,NCO,E5,22,RECORD,none,211,280,9.4,33,'01:36','15:17',,98,88,,77,78,96,92,,529,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
1A57A136-3B82-4817-8BAB-E8284A6509D2,8/11/2022,W00112,35N,M,SPC,Enlisted,E4,18,DIAGNOSTIC,none,134,220,6.4,29,'2:23','18:30',,73,77,,60,71,60,70,,411,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
564A24E5-E268-4A88-B906-2B70E98ACBAC,9/30/2022,W00114,35P,M,PFC,Enlisted,E3,31,DIAGNOSTIC,none,130,240,6.6,36,'02:30','15:25',,75,79,,60,81,60,92,,447,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
D79093FD-26A1-4EC7-B0DE-7BA45C255137,9/29/2022,W00129,35T,M,SFC,NCO,E7,32,DIAGNOSTIC,none,151,300,7.9,24,'02:18','20:56',,83,90,,64,72,65,61,,435,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
F0C3C96B-CF71-4BB3-B57D-D590A4B4E299,9/14/2022,W00122,352N,M,CW3,Warrant,W3,43,DIAGNOSTIC,Permanent Profile,,,7.6,,,,'22:16',60,60,12 KM Bike,65,60,60,0,60,365,PASS,TRUE,TRUE,FALSE,TRUE,TRUE
664B2A09-BD60-43A1-955B-CD3B80ED2AD0,10/2/2022,W00116,35A,M,MAJ,Officer,O4,32,RECORD,none,210,290,11.7,52,'01:46','13:55',,100,89,,94,95,91,99,,568,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
B29BEEB3-4487-4AEF-93DA-2B4282102BE9,9/1/2022,W00132,352S,M,CW2,Warrant,W2,36,DIAGNOSTIC,none,88,200,7.7,20,'01:52','16:46',,64,73,,63,68,86,84,,438,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
0170D7D3-82FC-4D5B-963F-1D3AF19CDB0D,8/18/2022,W00112,35N,F,SFC,NCO,E7,29,DIAGNOSTIC,none,80,140,5.4,10,'02:37','23:15',,60,71,,71,60,74,58,,394,FAIL,FALSE,FALSE,FALSE,FALSE,FALSE
F9D2711B-3169-4A9D-9597-B350BCC41FBA,10/26/2022,W00115,35A,M,CPT,Officer,O3,30,RECORD,none,145,250,10.1,35,'01:54','15:41',,80,81,,82,80,81,90,,494,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
23592045-DB78-4F78-A1CC-746B08D45C29,10/21/2022,W00113,35P,M,SGT,NCO,E5,22,RECORD,none,121,270,9.6,34,'01:53','17:25',,69,87,,83,77,80,76,,472,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
D680B280-E595-45B9-81DD-95F54B379CDD,10/19/2022,W00114,35N,M,SGT,NCO,E5,27,RECORD,none,90,220,8.7,16,'1:48','17:53',,63,75,,69,64,87,75,,433,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
2D9F17A2-E6A4-44B7-9A39-852B8846929E,10/1/2022,W00112,35N,M,SPC,Enlisted,E4,26,RECORD,none,96,160,8.3,10,'02:13','20:23',,63,65,,68,60,65,63,,384,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
380DC700-C991-4F03-8B5F-5E7BD0AF12DE,8/15/2022,W00112,35N,M,SSG,NCO,E6,22,DIAGNOSTIC,none,91,270,10.4,39,'01:50','19:11',,61,86,,87,83,83,68,,468,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
00FC1E72-C673-4B60-8213-F5393686A265,11/9/2022,W00129,35T,M,SPC,Enlisted,E4,27,RECORD,none,118,310,10.8,46,'01:34','18:29',,71,90,,87,90,98,71,,507,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
868D1E78-C9E4-442B-9EE0-E6FD91FE44E2,10/25/2022,W00114,35N,F,SPC,Enlisted,E4,19,DIAGNOSTIC,none,92,120,3.6,20,'3:54','29:30',,60,60,,37,72,21,0,,250,FAIL,FALSE,FALSE,FALSE,FALSE,FALSE
E83C86F9-1A57-4BA3-806D-FB8D836CF616,9/20/2022,W00114,35P,M,SSG,NCO,E6,28,DIAGNOSTIC,none,82,150,10.2,11,'01:56','18:17',,60,63,,83,61,79,72,,418,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
5AD8504F-384A-4143-8D89-634B04182692,5/26/2022,W00129,35T,M,SSG,NCO,E6,31,DIAGNOSTIC,none,91,290,9.6,37,'01:59','18:15',,63,88,,77,82,76,73,,459,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
AF1CF3C2-81D8-45CF-A50F-14C5C5F72FDA,9/29/2022,W00131,35A,M,LTC,Officer,O5,38,DIAGNOSTIC,none,151,230,9.4,60,'01:36','11:55',,85,82,,78,100,100,100,,545,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
002FCAF1-A1C4-4A2F-A3BB-5713E0643782,9/22/2022,W00129,26A,M,MAJ,Officer,O4,33,DIAGNOSTIC,none,122,180,8.2,20,'02:18','15:51',,74,70,,66,68,65,90,,433,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
0A6BF820-9831-4856-A6D8-D33831110492,8/31/2022,W00133,35S,M,SSG,NCO,E6,25,RECORD,none,150,310,12.1,60,'01:39','18:34',,80,90,,96,99,94,71,,530,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
0BC5CF99-16FE-4DA7-A78A-2458FCDA95AA,5/26/2022,W00129,25B,M,SPC,Enlisted,E4,24,RECORD,none,97,200,9.7,42,'02:13','18:24',,63,71,,80,86,65,72,,437,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
DF66F391-1779-47E2-AAF8-322BABEECB57,4/20/2022,W00133,35S,M,SGT,NCO,E5,22,RECORD,none,90,160,7.1,30,'02:23','18:59',,61,65,,61,73,61,69,,390,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
856396F6-833E-465E-9E87-4FEB198E2F92,8/17/2022,W00101,92Y,M,SPC,Enlisted,E4,21,DIAGNOSTIC,none,105,340,10.9,40,'01:48','18:39',,64,100,,93,84,85,69,,495,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
1E65FF49-0CD4-4262-A57E-5F205E8DFCEA,7/13/2022,W00112,35N,M,SGT,NCO,E5,27,DIAGNOSTIC,none,210,200,9.6,35,'1:16','15:20',,100,71,,77,80,100,92,,520,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
F126FC4D-B2E7-4748-8988-5DF7A2C28F46,11/10/2022,W00113,35P,M,SGT,NCO,E5,24,RECORD,none,90,180,7.9,18,'2:16','18:39',,61,69,,65,65,64,70,,394,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
7EB134E0-58B8-43EA-ACF8-7FF07DA145CF,12/6/2022,W00133,35N,M,SPC,Enlisted,E4,25,RECORD,none,95,240,11,21,'01:57','19:48',,63,79,,90,68,76,65,,441,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
BDAC7BCC-90FF-4442-B8EF-A65FB30ACD31,5/26/2022,W00132,42A,M,SSG,NCO,E6,29,DIAGNOSTIC,none,80,340,12.6,31,'01:43','20:31',,60,100,,98,75,91,62,,486,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
B191183D-2858-4553-903F-675436FCB211,4/21/2022,W00133,35S,M,SGT,NCO,E5,22,DIAGNOSTIC,none,92,140,7,22,'02:12','17:40',,62,60,,61,69,65,77,,394,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
8957224D-A032-408A-995E-24CBE8338BFC,5/13/2022,W00112,26A,M,CPT,Officer,O3,28,RECORD,none,89,340,11.1,35,'01:34','15:16',,62,100,,90,80,98,93,,523,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
9363D84B-2D18-4DF5-BA1E-D169389D9115,7/8/2022,W00122,35F,M,SGT,NCO,E5,19,RECORD,none,130,300,9.6,32,'02:02','19:17',,72,93,,83,75,71,66,,460,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
86EB479C-F96C-4127-B416-9EA975622A0E,9/27/2022,W00129,35T,F,SGT,NCO,E5,34,DIAGNOSTIC,Permanent Profile,,,5.1,11,'02:35',,'31:01',60,60,2.5 Mile Walk,66,64,79,0,60,389,PASS,TRUE,TRUE,FALSE,FALSE,FALSE
137E6987-1C5F-401F-9B5B-7E1D4C364744,7/20/2022,W00114,35P,F,SSG,NCO,E6,28,DIAGNOSTIC,none,142,180,5.4,24,'2:33','23:34',,79,91,,71,84,76,49,,450,FAIL,FALSE,FALSE,FALSE,FALSE,FALSE
DE1E4D62-0678-4127-82CD-606C3EABAF49,4/26/2022,W00113,35P,M,SSG,NCO,E6,23,DIAGNOSTIC,none,121,200,8.1,25,'01:49','17:48',,71,71,,66,70,84,76,,438,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
BFB1B546-AD20-45C4-8EA7-1A78FEDF9925,6/21/2022,W00113,35P,F,SSG,NCO,E6,29,DIAGNOSTIC,none,113,120,4.8,25,'2:28','21:02',,70,60,,63,86,81,65,,425,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
760C7444-DCEE-4936-A4A6-52981E4F8EFA,10/1/2022,W00114,35N,M,SSG,NCO,E6,28,RECORD,none,120,310,9.7,47,'2:04','17:48',,72,90,,78,91,72,76,,479,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
47C2C4C4-239D-45F4-AA40-4D27791CF343,8/25/2022,W00113,35N,F,SGT,NCO,E5,24,DIAGNOSTIC,none,91,140,5.4,15,'02:27','19:40',,61,71,,72,70,81,75,,430,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
9BBA0B96-D988-4B5D-A033-D9393A9E3F47,11/19/2022,W00122,35S,F,SPC,Enlisted,E4,19,RECORD,none,240,140,4,26,'2:31','16:50',,100,71,,60,79,77,95,,482,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
312C0E7B-30AE-4341-B04D-AF3E0D48E416,7/25/2022,W00121,35A,M,MAJ,Officer,O4,32,DIAGNOSTIC,none,205,340,14.9,42,'01:37','16:33',,100,100,,100,88,98,85,,571,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
A4FB8D2F-6895-4FA3-B8B6-A7CB98E7F9E4,9/30/2022,W00111,352N,F,CW3,Warrant,W3,40,DIAGNOSTIC,none,90,140,4.2,12,'03:21','22:14',,66,71,,60,72,61,62,,392,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
6BD7317B-0D3E-45A8-A401-2E17AC7496E4,12/7/2022,W00129,26B   ,M,CPT,Officer,O3,30,RECORD,none,180,240,10.4,40,'02:11','16:36',,90,79,,84,84,67,84,,488,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
C4DD85E8-7A73-42D4-BACD-9E4D93F87E14,10/3/2022,W00133,35Z,M,1SG,NCO,E8,42,RECORD,none,138,270,9.2,30,'02:05','17:22',,81,92,,80,82,82,83,,500,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
F94C8DCD-7CD5-4FDE-A4ED-F01750C766C8,5/18/2022,W00111,35N,M,SGT,NCO,E5,25,RECORD,none,115,140,10.3,34,'01:56','20:35',,69,60,,86,79,77,62,,433,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
397D1DEE-1621-470A-B47E-58658F95A706,11/9/2022,W00129,35T,F,SGT,NCO,E5,24,RECORD,none,150,150,5.7,29,'02:25','21:30',,80,78,,76,86,83,64,,467,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
66430998-CF30-4C96-BDB0-2DD037E4F0A5,11/15/2022,W00121,35S,M,SGT,NCO,E5,21,RECORD,none,151,230,10.4,40,'1:48','18:23',,78,79,,89,84,85,71,,486,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
5A2D80B7-B19A-4F78-B91E-12A4EEDED888,10/1/2022,W00145,35S,M,SPC,Enlisted,E4,19,DIAGNOSTIC,none,97,200,7.5,21,'2:15','21:18',,60,60,,60,60,60,60,,360,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
8510D606-2A36-4D78-8C97-4FB8269A4674,3/6/2024,W00111,35S,M,SFC,NCO,E7,38,RECORD,Permanent Profile,210,340,10,52,'01:47',,'21:16',100,100,5 KM Row,83,96,94,0,60,533,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
FA788861-054D-4D2F-8274-C689A3E0867A,2/23/2024,W00112,35N,F,SSG,NCO,E6,41,RECORD,Permanent Profile,200,,,21,,,'31:30',100,60,2.5 Mile Walk,60,88,60,0,60,428,PASS,TRUE,FALSE,TRUE,FALSE,TRUE
1D1CF4D9-3D2C-4F26-8ADA-4D68FD6E7670,1/24/2024,W00114,35P,M,SSG,NCO,E6,27,RECORD,none,210,240,9.2,51,'01:38','12:44',,100,79,,73,94,95,100,,541,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
B4B015C1-C25D-47A2-A058-EEED3A5F2D9A,3/13/2024,W00133,35S,M,SSG,NCO,E6,26,RECORD,none,121,240,8.1,51,'01:52','16:37',,71,79,,66,94,81,84,,475,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
451D6DED-82C2-4319-A2D4-AD1B8C901E49,3/22/2024,W00101,35M,M,SGT,NCO,E5,23,RECORD,none,160,240,10,34,'02:09','15:13',,83,79,,83,79,67,93,,484,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
FDBAF63F-93DC-4C86-8C0D-51D808077918,3/12/2024,W00114,35N,M,SSG,NCO,E6,25,RECORD,none,93,260,7.9,30,'01:49','20:32',,62,84,,65,73,84,62,,430,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
1577C80E-5170-4234-8595-13A421DEF9EA,10/21/2024,W00113,35N,M,SFC,NCO,E7,41,RECORD,none,141,220,9.6,41,'01:43','18:50',,81,81,,80,89,96,71,,498,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
E61D756A-99B2-4A54-AFCF-0E4BEAFEE7A0,10/16/2024,W00113,35P,M,SFC,NCO,E7,43,RECORD,Permanent Profile,120,140,7.7,52,'01:46',,'27:42',75,60,2.5 Mile Walk,65,97,97,0,60,454,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
387F8591-6331-4A34-984A-8D816A620948,10/21/2024,W00133,35S,M,SGT,NCO,E5,24,RECORD,none,92,200,7.5,20,'02:08','19:38',,62,71,,63,66,68,66,,396,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
